Plot Title: MM6W,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844451, SEN S/N: 20844451)","Temp, °F (LGR S/N: 20844451, SEN S/N: 20844451)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844451)",Coupler Detached (LGR S/N: 20844451),Coupler Attached (LGR S/N: 20844451),Host Connected (LGR S/N: 20844451),End Of File (LGR S/N: 20844451)
91,7/7/2021 16:00,12.2919,52.401,12.3124,-0.047,,,,
92,7/7/2021 16:30,12.2919,52.401,12.313,-0.049,,,,
93,7/7/2021 17:00,12.2889,52.401,12.3109,-0.051,,,,
94,7/7/2021 17:30,12.286,52.401,12.307,-0.049,,,,
95,7/7/2021 18:00,12.283,52.401,12.3059,-0.053,,,,
96,7/7/2021 18:30,12.283,52.401,12.3065,-0.054,,,,
97,7/7/2021 19:00,12.283,52.401,12.307,-0.056,,,,
98,7/7/2021 19:30,12.2844,52.401,12.3014,-0.039,,,,
99,7/7/2021 20:00,12.286,52.401,12.3014,-0.035,,,,
100,7/7/2021 20:30,12.2844,52.401,12.3005,-0.037,,,,
101,7/7/2021 21:00,12.2844,52.401,12.3031,-0.043,,,,
102,7/7/2021 21:30,12.286,52.401,12.3079,-0.051,,,,
103,7/7/2021 22:00,12.2908,52.576,12.3131,-0.052,,,,
104,7/7/2021 22:30,12.2937,52.576,12.3152,-0.05,,,,
105,7/7/2021 23:00,12.2937,52.576,12.3144,-0.048,,,,
106,7/7/2021 23:30,12.2937,52.576,12.3143,-0.048,,,,
107,7/8/2021 0:00,12.2937,52.576,12.3163,-0.052,,,,
108,7/8/2021 0:30,12.2967,52.576,12.3154,-0.043,,,,
109,7/8/2021 1:00,12.2982,52.576,12.3166,-0.043,,,,
110,7/8/2021 1:30,12.2982,52.576,12.316,-0.041,,,,
111,7/8/2021 2:00,12.2982,52.576,12.3153,-0.04,,,,
112,7/8/2021 2:30,12.3011,52.576,12.3166,-0.036,,,,
113,7/8/2021 3:00,12.3027,52.576,12.3172,-0.033,,,,
114,7/8/2021 3:30,12.3027,52.576,12.3159,-0.03,,,,
115,7/8/2021 4:00,12.3041,52.576,12.3159,-0.027,,,,
116,7/8/2021 4:30,12.3041,52.576,12.3183,-0.033,,,,
117,7/8/2021 5:00,12.3027,52.576,12.3181,-0.035,,,,
118,7/8/2021 5:30,12.3056,52.576,12.3195,-0.032,,,,
119,7/8/2021 6:00,12.3086,52.576,12.3205,-0.027,,,,
120,7/8/2021 6:30,12.3086,52.576,12.3221,-0.031,,,,
121,7/8/2021 7:00,12.3056,52.576,12.3199,-0.033,,,,
122,7/8/2021 7:30,12.307,52.576,12.3265,-0.045,,,,
