Plot Title: RCW1,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10766794, SEN S/N: 10766794)","Temp, °F (LGR S/N: 10766794, SEN S/N: 10766794)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 10766794)",Coupler Detached (LGR S/N: 10766794),Coupler Attached (LGR S/N: 10766794),Host Connected (LGR S/N: 10766794),End Of File (LGR S/N: 10766794)
1,7/8/2020 18:00,12.3652,46.369,,,Logged,,,
2,7/8/2020 18:30,12.3626,44.742,,,,,,
3,7/8/2020 19:00,12.3643,44.379,,,,,,
4,7/8/2020 19:30,12.3668,44.195,,,,,,
5,7/8/2020 20:00,12.3713,44.195,,,,,,
6,7/8/2020 20:30,12.3713,44.195,,,,,,
7,7/8/2020 21:00,12.3753,44.013,,,,,,
8,7/8/2020 21:30,12.3814,44.013,,,,,,
9,7/8/2020 22:00,12.3845,44.013,,,,,,
10,7/8/2020 22:30,12.3845,44.013,,,,,,
11,7/8/2020 23:00,12.3875,44.013,,,,,,
12,7/8/2020 23:30,12.389,44.013,,,,,,
13,7/9/2020 0:00,12.389,44.013,,,,,,
14,7/9/2020 0:30,12.3906,44.013,,,,,,
15,7/9/2020 1:00,12.3906,44.013,,,,,,
16,7/9/2020 1:30,12.3906,44.013,,,,,,
17,7/9/2020 2:00,12.3936,44.013,,,,,,
18,7/9/2020 2:30,12.3936,44.013,,,,,,
19,7/9/2020 3:00,12.3936,44.013,,,,,,
20,7/9/2020 3:30,12.392,44.013,,,,,,
21,7/9/2020 4:00,12.3951,44.013,,,,,,
22,7/9/2020 4:30,12.392,44.013,,,,,,
23,7/9/2020 5:00,12.3936,44.013,,,,,,
24,7/9/2020 5:30,12.3936,44.013,,,,,,
25,7/9/2020 6:00,12.3951,44.013,,,,,,
26,7/9/2020 6:30,12.3967,44.013,,,,,,
27,7/9/2020 7:00,12.3981,44.013,,,,,,
28,7/9/2020 7:30,12.3951,44.013,,,,,,
29,7/9/2020 8:00,12.3981,44.013,,,,,,
30,7/9/2020 8:30,12.3981,44.013,,,,,,
31,7/9/2020 9:00,12.3951,44.013,,,,,,
32,7/9/2020 9:30,12.3936,44.013,,,,,,
33,7/9/2020 10:00,12.3936,44.013,,,,,,
34,7/9/2020 10:30,12.392,44.013,,,,,,
35,7/9/2020 11:00,12.3936,44.013,,,,,,
36,7/9/2020 11:30,12.3967,44.013,,,,,,
37,7/9/2020 12:00,12.3936,44.013,,,,,,
38,7/9/2020 12:30,12.3936,44.013,,,,,,
39,7/9/2020 13:00,12.392,44.013,,,,,,
40,7/9/2020 13:30,12.3875,44.013,,,,,,
41,7/9/2020 14:00,12.3859,44.013,,,,,,
42,7/9/2020 14:30,12.3875,44.013,,,,,,
43,7/9/2020 15:00,12.3875,44.013,,,,,,
44,7/9/2020 15:30,12.389,44.013,,,,,,
45,7/9/2020 16:00,12.3875,44.013,,,,,,
46,7/9/2020 16:30,12.389,44.013,,,,,,
47,7/9/2020 17:00,12.3906,44.013,,,,,,
48,7/9/2020 17:30,12.392,44.013,,,,,,
49,7/9/2020 18:00,12.3906,44.013,,,,,,
50,7/9/2020 18:30,12.392,44.013,,,,,,
51,7/9/2020 19:00,12.3936,44.013,,,,,,
52,7/9/2020 19:30,12.3951,44.013,,,,,,
53,7/9/2020 20:00,12.3981,44.013,,,,,,
54,7/9/2020 20:30,12.3981,44.013,,,,,,
55,7/9/2020 21:00,12.4058,44.013,,,,,,
56,7/9/2020 21:30,12.4149,44.013,,,,,,
57,7/9/2020 22:00,12.418,44.013,,,,,,
58,7/9/2020 22:30,12.4196,44.013,,,,,,
59,7/9/2020 23:00,12.421,44.013,,,,,,
60,7/9/2020 23:30,12.4226,44.013,,,,,,
61,7/10/2020 0:00,12.4226,44.013,,,,,,
62,7/10/2020 0:30,12.4257,44.013,,,,,,
