"Plot Title: CM3W"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844452, SEN S/N: 20844452)","Temp, °F (LGR S/N: 20844452, SEN S/N: 20844452)","Abs Pres Barom., psi (LGR S/N: 20214178, SEN S/N: 20214178)","Sensor Depth, feet (LGR S/N: 20844452)","Coupler Detached (LGR S/N: 20844452)","Coupler Attached (LGR S/N: 20844452)","Host Connected (LGR S/N: 20844452)","Stopped (LGR S/N: 20844452)","End Of File (LGR S/N: 20844452)"
1,07/07/20 04:30:00 PM,12.9851,73.062,,,Logged,,,,
2,07/07/20 05:00:00 PM,12.9831,53.623,,,,,,,
3,07/07/20 05:30:00 PM,12.9822,52.401,,,,,,,
4,07/07/20 06:00:00 PM,12.9788,52.050,,,,,,,
5,07/07/20 06:30:00 PM,12.9774,52.050,,,,,,,
6,07/07/20 07:00:00 PM,12.9771,51.874,,,,,,,
7,07/07/20 07:30:00 PM,12.9786,51.874,,,,,,,
8,07/07/20 08:00:00 PM,12.9786,51.874,,,,,,,
9,07/07/20 08:30:00 PM,12.9771,51.874,,,,,,,
10,07/07/20 09:00:00 PM,12.9771,51.874,,,,,,,
11,07/07/20 09:30:00 PM,12.9812,51.874,,,,,,,
12,07/07/20 10:00:00 PM,12.9867,51.874,,,,,,,
13,07/07/20 10:30:00 PM,12.9852,51.874,,,,,,,
14,07/07/20 11:00:00 PM,12.9839,51.874,,,,,,,
15,07/07/20 11:30:00 PM,12.9839,51.874,,,,,,,
16,07/08/20 12:00:00 AM,12.9852,51.874,,,,,,,
17,07/08/20 12:30:00 AM,12.9839,51.874,,,,,,,
18,07/08/20 01:00:00 AM,12.9812,51.874,,,,,,,
19,07/08/20 01:30:00 AM,12.9812,51.874,,,,,,,
20,07/08/20 02:00:00 AM,12.9786,51.874,,,,,,,
21,07/08/20 02:30:00 AM,12.9786,51.874,,,,,,,
22,07/08/20 03:00:00 AM,12.9771,51.874,,,,,,,
23,07/08/20 03:30:00 AM,12.9730,51.874,,,,,,,
24,07/08/20 04:00:00 AM,12.9745,51.874,,,,,,,
25,07/08/20 04:30:00 AM,12.9717,51.874,,,,,,,
26,07/08/20 05:00:00 AM,12.9745,51.874,,,,,,,
27,07/08/20 05:30:00 AM,12.9745,51.874,,,,,,,
28,07/08/20 06:00:00 AM,12.9745,51.874,,,,,,,
29,07/08/20 06:30:00 AM,12.9745,51.874,,,,,,,
30,07/08/20 07:00:00 AM,12.9745,51.874,,,,,,,
31,07/08/20 07:30:00 AM,12.9745,51.874,,,,,,,
32,07/08/20 08:00:00 AM,12.9717,51.874,,,,,,,
33,07/08/20 08:30:00 AM,12.9717,51.874,,,,,,,
34,07/08/20 09:00:00 AM,12.9717,51.874,,,,,,,
35,07/08/20 09:30:00 AM,12.9703,51.874,,,,,,,
36,07/08/20 10:00:00 AM,12.9677,51.874,,,,,,,
37,07/08/20 10:30:00 AM,12.9622,51.874,,,,,,,
38,07/08/20 11:00:00 AM,12.9609,51.874,,,,,,,
39,07/08/20 11:30:00 AM,12.9581,51.874,,,,,,,
40,07/08/20 12:00:00 PM,12.9568,51.874,,,,,,,
41,07/08/20 12:30:00 PM,12.9540,51.874,,,,,,,
42,07/08/20 01:00:00 PM,12.9487,51.874,,,,,,,
43,07/08/20 01:30:00 PM,12.9474,51.874,,,,,,,
44,07/08/20 02:00:00 PM,12.9446,51.874,,,,,,,
45,07/08/20 02:30:00 PM,12.9432,51.874,,,,,,,
46,07/08/20 03:00:00 PM,12.9419,51.874,,,,,,,
47,07/08/20 03:30:00 PM,12.9391,51.874,,,,,,,
48,07/08/20 04:00:00 PM,12.9365,51.874,,,,,,,
49,07/08/20 04:30:00 PM,12.9350,51.874,,,,,,,
50,07/08/20 05:00:00 PM,12.9310,51.874,,,,,,,
51,07/08/20 05:30:00 PM,12.9310,51.874,,,,,,,
52,07/08/20 06:00:00 PM,12.9297,51.874,,,,,,,
53,07/08/20 06:30:00 PM,12.9284,51.874,,,,,,,
54,07/08/20 07:00:00 PM,12.9310,51.874,,,,,,,
55,07/08/20 07:30:00 PM,12.9324,51.874,,,,,,,
56,07/08/20 08:00:00 PM,12.9324,51.874,,,,,,,
57,07/08/20 08:30:00 PM,12.9337,51.874,,,,,,,
58,07/08/20 09:00:00 PM,12.9365,51.874,,,,,,,
59,07/08/20 09:30:00 PM,12.9378,51.874,,,,,,,
60,07/08/20 10:00:00 PM,12.9432,51.874,,,,,,,
61,07/08/20 10:30:00 PM,12.9446,51.874,,,,,,,
62,07/08/20 11:00:00 PM,12.9432,51.874,,,,,,,
63,07/08/20 11:30:00 PM,12.9446,51.874,,,,,,,
64,07/09/20 12:00:00 AM,12.9459,51.874,,,,,,,
65,07/09/20 12:30:00 AM,12.9446,51.874,,,,,,,
66,07/09/20 01:00:00 AM,12.9446,51.874,,,,,,,
67,07/09/20 01:30:00 AM,12.9459,51.874,,,,,,,
68,07/09/20 02:00:00 AM,12.9487,51.874,,,,,,,
69,07/09/20 02:30:00 AM,12.9474,51.874,,,,,,,
70,07/09/20 03:00:00 AM,12.9474,51.874,,,,,,,
71,07/09/20 03:30:00 AM,12.9446,51.874,,,,,,,
72,07/09/20 04:00:00 AM,12.9419,51.874,,,,,,,
73,07/09/20 04:30:00 AM,12.9446,51.874,,,,,,,
74,07/09/20 05:00:00 AM,12.9432,51.874,,,,,,,
75,07/09/20 05:30:00 AM,12.9446,51.874,,,,,,,
76,07/09/20 06:00:00 AM,12.9459,51.874,,,,,,,
77,07/09/20 06:30:00 AM,12.9474,51.874,,,,,,,
78,07/09/20 07:00:00 AM,12.9446,51.874,,,,,,,
79,07/09/20 07:30:00 AM,12.9459,51.874,,,,,,,
80,07/09/20 08:00:00 AM,12.9432,51.874,,,,,,,
81,07/09/20 08:30:00 AM,12.9432,51.874,,,,,,,
82,07/09/20 09:00:00 AM,12.9419,51.874,,,,,,,
83,07/09/20 09:30:00 AM,12.9391,51.874,,,,,,,
84,07/09/20 10:00:00 AM,12.9378,51.874,,,,,,,
85,07/09/20 10:30:00 AM,12.9365,51.874,,,,,,,
86,07/09/20 11:00:00 AM,12.9378,51.874,,,,,,,
87,07/09/20 11:30:00 AM,12.9365,51.874,,,,,,,
88,07/09/20 12:00:00 PM,12.9337,51.874,,,,,,,
89,07/09/20 12:30:00 PM,12.9337,51.874,,,,,,,
90,07/09/20 01:00:00 PM,12.9350,51.874,,,,,,,
91,07/09/20 01:30:00 PM,12.9337,51.874,,,,,,,
92,07/09/20 02:00:00 PM,12.9337,51.874,,,,,,,
93,07/09/20 02:30:00 PM,12.9324,51.874,,,,,,,
94,07/09/20 03:00:00 PM,12.9324,51.874,,,,,,,
95,07/09/20 03:30:00 PM,12.9297,51.874,,,,,,,
96,07/09/20 04:00:00 PM,12.9310,51.874,,,,,,,
97,07/09/20 04:30:00 PM,12.9297,51.874,,,,,,,
98,07/09/20 05:00:00 PM,12.9269,51.874,,,,,,,
99,07/09/20 05:30:00 PM,12.9269,51.874,,,,,,,
100,07/09/20 06:00:00 PM,12.9269,51.874,,,,,,,
101,07/09/20 06:30:00 PM,12.9284,51.874,,,,,,,
102,07/09/20 07:00:00 PM,12.9256,51.874,,,,,,,
103,07/09/20 07:30:00 PM,12.9284,51.874,,,,,,,
104,07/09/20 08:00:00 PM,12.9297,51.874,,,,,,,
105,07/09/20 08:30:00 PM,12.9310,51.874,,,,,,,
106,07/09/20 09:00:00 PM,12.9350,51.874,,,,,,,
107,07/09/20 09:30:00 PM,12.9395,52.050,,,,,,,
108,07/09/20 10:00:00 PM,12.9449,52.050,,,,,,,
109,07/09/20 10:30:00 PM,12.9477,52.050,,,,,,,
110,07/09/20 11:00:00 PM,12.9446,51.874,,,,,,,
111,07/09/20 11:30:00 PM,12.9477,52.050,,,,,,,
112,07/10/20 12:00:00 AM,12.9503,52.050,,,,,,,
113,07/10/20 12:30:00 AM,12.9462,52.050,,,,,,,
114,07/10/20 01:00:00 AM,12.9490,52.050,,,,,,,
115,07/10/20 01:30:00 AM,12.9490,52.050,,,,,,,
116,07/10/20 02:00:00 AM,12.9503,52.050,,,,,,,
117,07/10/20 02:30:00 AM,12.9517,52.050,,,,,,,
118,07/10/20 03:00:00 AM,12.9517,52.050,,,,,,,
119,07/10/20 03:30:00 AM,12.9517,52.050,,,,,,,
120,07/10/20 04:00:00 AM,12.9530,52.050,,,,,,,
121,07/10/20 04:30:00 AM,12.9545,52.050,,,,,,,
122,07/10/20 05:00:00 AM,12.9585,52.050,,,,,,,
123,07/10/20 05:30:00 AM,12.9585,52.050,,,,,,,
124,07/10/20 06:00:00 AM,12.9612,52.050,,,,,,,
125,07/10/20 06:30:00 AM,12.9652,52.050,,,,,,,
126,07/10/20 07:00:00 AM,12.9693,52.050,,,,,,,
127,07/10/20 07:30:00 AM,12.9720,52.050,,,,,,,
128,07/10/20 08:00:00 AM,12.9707,52.050,,,,,,,
129,07/10/20 08:30:00 AM,12.9707,52.050,,,,,,,
130,07/10/20 09:00:00 AM,12.9707,52.050,,,,,,,
131,07/10/20 09:30:00 AM,12.9693,52.050,,,,,,,
132,07/10/20 10:00:00 AM,12.9680,52.050,,,,,,,
133,07/10/20 10:30:00 AM,12.9693,52.050,,,,,,,
134,07/10/20 11:00:00 AM,12.9680,52.050,,,,,,,
135,07/10/20 11:30:00 AM,12.9680,52.050,,,,,,,
136,07/10/20 12:00:00 PM,12.9680,52.050,,,,,,,
137,07/10/20 12:30:00 PM,12.9680,52.050,,,,,,,
138,07/10/20 01:00:00 PM,12.9652,52.050,,,,,,,
139,07/10/20 01:30:00 PM,12.9626,52.050,,,,,,,
140,07/10/20 02:00:00 PM,12.9639,52.050,,,,,,,
141,07/10/20 02:30:00 PM,12.9626,52.050,,,,,,,
142,07/10/20 03:00:00 PM,12.9626,52.050,,,,,,,
143,07/10/20 03:30:00 PM,12.9612,52.050,,,,,,,
144,07/10/20 04:00:00 PM,12.9585,52.050,,,,,,,
145,07/10/20 04:30:00 PM,12.9558,52.050,,,,,,,
146,07/10/20 05:00:00 PM,12.9503,52.050,,,,,,,
147,07/10/20 05:30:00 PM,12.9490,52.050,,,,,,,
148,07/10/20 06:00:00 PM,12.9477,52.050,,,,,,,
149,07/10/20 06:30:00 PM,12.9490,52.050,,,,,,,
150,07/10/20 07:00:00 PM,12.9503,52.050,,,,,,,
151,07/10/20 07:30:00 PM,12.9503,52.050,,,,,,,
152,07/10/20 08:00:00 PM,12.9517,52.050,,,,,,,
153,07/10/20 08:30:00 PM,12.9503,52.050,,,,,,,
154,07/10/20 09:00:00 PM,12.9530,52.050,,,,,,,
155,07/10/20 09:30:00 PM,12.9545,52.050,,,,,,,
156,07/10/20 10:00:00 PM,12.9585,52.050,,,,,,,
157,07/10/20 10:30:00 PM,12.9585,52.050,,,,,,,
158,07/10/20 11:00:00 PM,12.9598,52.050,,,,,,,
159,07/10/20 11:30:00 PM,12.9571,52.050,,,,,,,
160,07/11/20 12:00:00 AM,12.9585,52.050,,,,,,,
