Date,baro.pressure_psi,total.pressure_psi,temp.ref_F,water.level.above.sensor,ID
2020-07-07 16:30:00,12.3724,12.9851,73.062,1.417,CM3W
2020-07-07 17:00:00,12.3774,12.9831,53.623,1.398,CM3W
2020-07-07 17:30:00,12.3791,12.9822,52.401,1.392,CM3W
2020-07-07 18:00:00,12.3746,12.9788,52.05,1.394,CM3W
2020-07-07 18:30:00,12.3707,12.9774,52.05,1.4,CM3W
2020-07-07 19:00:00,12.3717,12.9771,51.874,1.397,CM3W
2020-07-07 19:30:00,12.374,12.9786,51.874,1.395,CM3W
2020-07-07 20:00:00,12.3716,12.9786,51.874,1.401,CM3W
2020-07-07 20:30:00,12.374,12.9771,51.874,1.392,CM3W
2020-07-07 21:00:00,12.3727,12.9771,51.874,1.395,CM3W
2020-07-07 21:30:00,12.3796,12.9812,51.874,1.388,CM3W
2020-07-07 22:00:00,12.3843,12.9867,51.874,1.39,CM3W
2020-07-07 22:30:00,12.388,12.9852,51.874,1.378,CM3W
2020-07-07 23:00:00,12.3846,12.9839,51.874,1.383,CM3W
2020-07-07 23:30:00,12.3848,12.9839,51.874,1.382,CM3W
2020-07-08 00:00:00,12.3861,12.9852,51.874,1.382,CM3W
2020-07-08 00:30:00,12.3864,12.9839,51.874,1.379,CM3W
2020-07-08 01:00:00,12.3859,12.9812,51.874,1.374,CM3W
2020-07-08 01:30:00,12.3852,12.9812,51.874,1.375,CM3W
2020-07-08 02:00:00,12.3833,12.9786,51.874,1.374,CM3W
2020-07-08 02:30:00,12.3846,12.9786,51.874,1.371,CM3W
2020-07-08 03:00:00,12.3801,12.9771,51.874,1.378,CM3W
2020-07-08 03:30:00,12.3801,12.973,51.874,1.368,CM3W
2020-07-08 04:00:00,12.3787,12.9745,51.874,1.375,CM3W
2020-07-08 04:30:00,12.379,12.9717,51.874,1.368,CM3W
2020-07-08 05:00:00,12.3825,12.9745,51.874,1.366,CM3W
2020-07-08 05:30:00,12.3817,12.9745,51.874,1.368,CM3W
