Date,Time,pres (psi),temp (f)
1/29/2020,10:00:00,12.5442,44.742
1/29/2020,10:30:00,12.5488,44.742
1/29/2020,11:00:00,12.5472,44.742
1/29/2020,11:30:00,12.5427,44.742
1/29/2020,12:00:00,12.535,44.742
1/29/2020,12:30:00,12.5273,44.742
1/29/2020,13:00:00,12.5213,44.742
1/29/2020,13:30:00,12.5137,44.742
1/29/2020,14:00:00,12.5121,44.742
1/29/2020,14:30:00,12.5091,44.742
1/29/2020,15:00:00,12.5091,44.742
1/29/2020,15:30:00,12.5075,44.742
1/29/2020,16:00:00,12.5091,44.742
1/29/2020,16:30:00,12.5121,44.742
1/29/2020,17:00:00,12.5137,44.742
1/29/2020,17:30:00,12.5182,44.742
1/29/2020,18:00:00,12.5152,44.742
1/29/2020,18:30:00,12.5137,44.742
1/29/2020,19:00:00,12.5152,44.742
1/29/2020,19:30:00,12.5121,44.742
1/29/2020,20:00:00,12.5107,44.742
1/29/2020,20:30:00,12.5107,44.742
1/29/2020,21:00:00,12.5121,44.742
1/29/2020,21:30:00,12.5152,44.742
1/29/2020,22:00:00,12.5168,44.742
1/29/2020,22:30:00,12.5152,44.742
1/29/2020,23:00:00,12.5152,44.742
1/29/2020,23:30:00,12.5152,44.742
1/30/2020,00:00:00,12.5107,44.742
1/30/2020,00:30:00,12.5121,44.742
1/30/2020,01:00:00,12.5091,44.742
1/30/2020,01:30:00,12.5091,44.742
1/30/2020,02:00:00,12.5121,44.742
1/30/2020,02:30:00,12.506,44.742
1/30/2020,03:00:00,12.5044,44.742
1/30/2020,03:30:00,12.506,44.742
1/30/2020,04:00:00,12.506,44.742
1/30/2020,04:30:00,12.5044,44.742
1/30/2020,05:00:00,12.5075,44.742
1/30/2020,05:30:00,12.5091,44.742
1/30/2020,06:00:00,12.5107,44.742
1/30/2020,06:30:00,12.5198,44.742
1/30/2020,07:00:00,12.5198,44.742
1/30/2020,07:30:00,12.5243,44.742
1/30/2020,08:00:00,12.532,44.742
1/30/2020,08:30:00,12.5411,44.742
1/30/2020,09:00:00,12.5427,44.742
1/30/2020,09:30:00,12.5442,44.742
1/30/2020,10:00:00,12.5442,44.742
1/30/2020,10:30:00,12.5442,44.742
1/30/2020,11:00:00,12.5365,44.742
1/30/2020,11:30:00,12.5395,44.742
1/30/2020,12:00:00,12.5442,44.742
1/30/2020,12:30:00,12.5458,44.742
1/30/2020,13:00:00,12.5411,44.742
1/30/2020,13:30:00,12.5381,44.742
1/30/2020,14:00:00,12.5395,44.742
1/30/2020,14:30:00,12.5365,44.742
1/30/2020,15:00:00,12.5381,44.742
1/30/2020,15:30:00,12.535,44.742
1/30/2020,16:00:00,12.5381,44.742
1/30/2020,16:30:00,12.5395,44.742
1/30/2020,17:00:00,12.5411,44.742
1/30/2020,17:30:00,12.5519,44.742
1/30/2020,18:00:00,12.5519,44.742
1/30/2020,18:30:00,12.5579,44.742
1/30/2020,19:00:00,12.5594,44.742
1/30/2020,19:30:00,12.5624,44.742
1/30/2020,20:00:00,12.5624,44.742
1/30/2020,20:30:00,12.5655,44.742
1/30/2020,21:00:00,12.5701,44.742
1/30/2020,21:30:00,12.5701,44.742
1/30/2020,22:00:00,12.5701,44.742
1/30/2020,22:30:00,12.5685,44.742
1/30/2020,23:00:00,12.5732,44.742
1/30/2020,23:30:00,12.5748,44.742
1/31/2020,00:00:00,12.5748,44.742
1/31/2020,00:30:00,12.5762,44.742
1/31/2020,01:00:00,12.5748,44.742
1/31/2020,01:30:00,12.5762,44.742
1/31/2020,02:00:00,12.5732,44.742
1/31/2020,02:30:00,12.5778,44.742
1/31/2020,03:00:00,12.5748,44.742
1/31/2020,03:30:00,12.5793,44.742
1/31/2020,04:00:00,12.5778,44.742
1/31/2020,04:30:00,12.5793,44.742
1/31/2020,05:00:00,12.5809,44.742
1/31/2020,05:30:00,12.5823,44.742
1/31/2020,06:00:00,12.5854,44.742
1/31/2020,06:30:00,12.587,44.742
1/31/2020,07:00:00,12.587,44.742
1/31/2020,07:30:00,12.587,44.742
1/31/2020,08:00:00,12.59,44.742
1/31/2020,08:30:00,12.5915,44.742
1/31/2020,09:00:00,12.593,44.742
1/31/2020,09:30:00,12.5945,44.742
1/31/2020,10:00:00,12.593,44.742
1/31/2020,10:30:00,12.5945,44.742
1/31/2020,11:00:00,12.5961,44.742
1/31/2020,11:30:00,12.593,44.742
1/31/2020,12:00:00,12.5854,44.742
1/31/2020,12:30:00,12.5793,44.742
1/31/2020,13:00:00,12.5748,44.742
1/31/2020,13:30:00,12.5732,44.742
1/31/2020,14:00:00,12.5732,44.742
1/31/2020,14:30:00,12.5701,44.742
1/31/2020,15:00:00,12.5701,44.742
1/31/2020,15:30:00,12.5732,44.742
1/31/2020,16:00:00,12.5748,44.742
1/31/2020,16:30:00,12.5762,44.742
1/31/2020,17:00:00,12.5809,44.742
1/31/2020,17:30:00,12.5839,44.742
1/31/2020,18:00:00,12.5839,44.742
1/31/2020,18:30:00,12.587,44.742
1/31/2020,19:00:00,12.59,44.742
1/31/2020,19:30:00,12.5961,44.742
1/31/2020,20:00:00,12.5961,44.742
1/31/2020,20:30:00,12.6006,44.742
1/31/2020,21:00:00,12.6006,44.742
1/31/2020,21:30:00,12.6022,44.742
1/31/2020,22:00:00,12.6022,44.742
1/31/2020,22:30:00,12.6006,44.742
1/31/2020,23:00:00,12.6036,44.742
1/31/2020,23:30:00,12.6006,44.742
2/1/2020,00:00:00,12.5991,44.742
2/1/2020,00:30:00,12.5975,44.742
2/1/2020,01:00:00,12.5975,44.742
2/1/2020,01:30:00,12.5961,44.742
2/1/2020,02:00:00,12.5961,44.742
2/1/2020,02:30:00,12.5975,44.742
2/1/2020,03:00:00,12.5945,44.742
2/1/2020,03:30:00,12.593,44.742
2/1/2020,04:00:00,12.5884,44.742
2/1/2020,04:30:00,12.5884,44.742
2/1/2020,05:00:00,12.5884,44.742
2/1/2020,05:30:00,12.587,44.742
2/1/2020,06:00:00,12.587,44.742
2/1/2020,06:30:00,12.5884,44.742
2/1/2020,07:00:00,12.5893,44.56
2/1/2020,07:30:00,12.587,44.742
2/1/2020,08:00:00,12.587,44.742
2/1/2020,08:30:00,12.5862,44.56
2/1/2020,09:00:00,12.5893,44.56
2/1/2020,09:30:00,12.5893,44.56
2/1/2020,10:00:00,12.5848,44.56
2/1/2020,10:30:00,12.587,44.742
2/1/2020,11:00:00,12.5787,44.56
2/1/2020,11:30:00,12.5756,44.56
2/1/2020,12:00:00,12.5664,44.56
2/1/2020,12:30:00,12.5619,44.56
2/1/2020,13:00:00,12.5542,44.56
2/1/2020,13:30:00,12.5466,44.56
2/1/2020,14:00:00,12.5511,44.56
2/1/2020,14:30:00,12.5588,44.56
2/1/2020,15:00:00,12.5649,44.56
2/1/2020,15:30:00,12.5633,44.56
2/1/2020,16:00:00,12.5664,44.56
2/1/2020,16:30:00,12.5619,44.56
2/1/2020,17:00:00,12.5619,44.56
2/1/2020,17:30:00,12.5633,44.56
2/1/2020,18:00:00,12.5633,44.56
2/1/2020,18:30:00,12.5649,44.56
2/1/2020,19:00:00,12.5649,44.56
2/1/2020,19:30:00,12.5558,44.56
2/1/2020,20:00:00,12.5572,44.56
2/1/2020,20:30:00,12.5558,44.56
2/1/2020,21:00:00,12.5558,44.56
2/1/2020,21:30:00,12.5497,44.56
2/1/2020,22:00:00,12.5481,44.56
2/1/2020,22:30:00,12.5466,44.56
2/1/2020,23:00:00,12.545,44.56
2/1/2020,23:30:00,12.542,44.56
2/2/2020,00:00:00,12.5405,44.56
2/2/2020,00:30:00,12.5359,44.56
2/2/2020,01:00:00,12.5298,44.56
2/2/2020,01:30:00,12.5252,44.56
2/2/2020,02:00:00,12.5207,44.56
2/2/2020,02:30:00,12.5176,44.56
2/2/2020,03:00:00,12.513,44.56
2/2/2020,03:30:00,12.5069,44.56
2/2/2020,04:00:00,12.5008,44.56
2/2/2020,04:30:00,12.4962,44.56
2/2/2020,05:00:00,12.4931,44.56
2/2/2020,05:30:00,12.4901,44.56
2/2/2020,06:00:00,12.4856,44.56
2/2/2020,06:30:00,12.4809,44.56
2/2/2020,07:00:00,12.4825,44.56
2/2/2020,07:30:00,12.4764,44.56
2/2/2020,08:00:00,12.4748,44.56
2/2/2020,08:30:00,12.4764,44.56
2/2/2020,09:00:00,12.4748,44.56
2/2/2020,09:30:00,12.4718,44.56
2/2/2020,10:00:00,12.4703,44.56
2/2/2020,10:30:00,12.4673,44.56
2/2/2020,11:00:00,12.4657,44.56
2/2/2020,11:30:00,12.4535,44.56
2/2/2020,12:00:00,12.455,44.56
2/2/2020,12:30:00,12.458,44.56
2/2/2020,13:00:00,12.4641,44.56
2/2/2020,13:30:00,12.4627,44.56
2/2/2020,14:00:00,12.4641,44.56
2/2/2020,14:30:00,12.4611,44.56
2/2/2020,15:00:00,12.4657,44.56
2/2/2020,15:30:00,12.4703,44.56
2/2/2020,16:00:00,12.4703,44.56
2/2/2020,16:30:00,12.4764,44.56
2/2/2020,17:00:00,12.4779,44.56
2/2/2020,17:30:00,12.4825,44.56
2/2/2020,18:00:00,12.487,44.56
2/2/2020,18:30:00,12.4917,44.56
2/2/2020,19:00:00,12.4947,44.56
2/2/2020,19:30:00,12.4992,44.56
2/2/2020,20:00:00,12.5024,44.56
2/2/2020,20:30:00,12.5038,44.56
2/2/2020,21:00:00,12.5069,44.56
2/2/2020,21:30:00,12.5115,44.56
2/2/2020,22:00:00,12.5146,44.56
2/2/2020,22:30:00,12.5176,44.56
2/2/2020,23:00:00,12.5191,44.56
2/2/2020,23:30:00,12.5252,44.56
2/3/2020,00:00:00,12.5207,44.56
2/3/2020,00:30:00,12.5221,44.56
2/3/2020,01:00:00,12.5237,44.56
2/3/2020,01:30:00,12.5282,44.56
2/3/2020,02:00:00,12.5329,44.56
2/3/2020,02:30:00,12.5313,44.56
2/3/2020,03:00:00,12.5389,44.56
2/3/2020,03:30:00,12.542,44.56
2/3/2020,04:00:00,12.5405,44.56
2/3/2020,04:30:00,12.5405,44.56
2/3/2020,05:00:00,12.5389,44.56
2/3/2020,05:30:00,12.5436,44.56
2/3/2020,06:00:00,12.5466,44.56
2/3/2020,06:30:00,12.5527,44.56
2/3/2020,07:00:00,12.5572,44.56
2/3/2020,07:30:00,12.5619,44.56
2/3/2020,08:00:00,12.5649,44.56
2/3/2020,08:30:00,12.5664,44.56
2/3/2020,09:00:00,12.568,44.56
2/3/2020,09:30:00,12.5696,44.56
2/3/2020,10:00:00,12.568,44.56
2/3/2020,10:30:00,12.571,44.56
2/3/2020,11:00:00,12.5726,44.56
2/3/2020,11:30:00,12.568,44.56
2/3/2020,12:00:00,12.568,44.56
2/3/2020,12:30:00,12.5649,44.56
2/3/2020,13:00:00,12.5649,44.56
2/3/2020,13:30:00,12.5619,44.56
2/3/2020,14:00:00,12.5619,44.56
2/3/2020,14:30:00,12.5649,44.56
2/3/2020,15:00:00,12.5726,44.56
2/3/2020,15:30:00,12.5771,44.56
2/3/2020,16:00:00,12.5771,44.56
2/3/2020,16:30:00,12.5771,44.56
2/3/2020,17:00:00,12.5832,44.56
2/3/2020,17:30:00,12.5862,44.56
2/3/2020,18:00:00,12.5939,44.56
2/3/2020,18:30:00,12.6,44.56
2/3/2020,19:00:00,12.6061,44.56
2/3/2020,19:30:00,12.6077,44.56
2/3/2020,20:00:00,12.6107,44.56
2/3/2020,20:30:00,12.6122,44.56
2/3/2020,21:00:00,12.6168,44.56
2/3/2020,21:30:00,12.6183,44.56
2/3/2020,22:00:00,12.6199,44.56
2/3/2020,22:30:00,12.6213,44.56
2/3/2020,23:00:00,12.6244,44.56
2/3/2020,23:30:00,12.6274,44.56
2/4/2020,00:00:00,12.626,44.56
2/4/2020,00:30:00,12.629,44.56
2/4/2020,01:00:00,12.629,44.56
2/4/2020,01:30:00,12.629,44.56
2/4/2020,02:00:00,12.6367,44.56
2/4/2020,02:30:00,12.6337,44.56
2/4/2020,03:00:00,12.6428,44.56
2/4/2020,03:30:00,12.6428,44.56
2/4/2020,04:00:00,12.6473,44.56
2/4/2020,04:30:00,12.6473,44.56
2/4/2020,05:00:00,12.6489,44.56
2/4/2020,05:30:00,12.6489,44.56
2/4/2020,06:00:00,12.6534,44.56
2/4/2020,06:30:00,12.658,44.56
2/4/2020,07:00:00,12.6625,44.56
2/4/2020,07:30:00,12.6657,44.56
2/4/2020,08:00:00,12.6718,44.56
2/4/2020,08:30:00,12.6718,44.56
2/4/2020,09:00:00,12.6748,44.56
2/4/2020,09:30:00,12.6779,44.56
2/4/2020,10:00:00,12.6809,44.56
2/4/2020,10:30:00,12.6854,44.56
2/4/2020,11:00:00,12.684,44.56
2/4/2020,11:30:00,12.6809,44.56
2/4/2020,12:00:00,12.6748,44.56
2/4/2020,12:30:00,12.6688,44.56
2/4/2020,13:00:00,12.6635,44.379
2/4/2020,13:30:00,12.665,44.379
2/4/2020,14:00:00,12.6573,44.379
2/4/2020,14:30:00,12.6605,44.379
2/4/2020,15:00:00,12.6595,44.56
2/4/2020,15:30:00,12.6619,44.379
2/4/2020,16:00:00,12.6619,44.379
2/4/2020,16:30:00,12.6589,44.379
2/4/2020,17:00:00,12.6619,44.379
2/4/2020,17:30:00,12.6635,44.379
2/4/2020,18:00:00,12.668,44.379
2/4/2020,18:30:00,12.6711,44.379
2/4/2020,19:00:00,12.6741,44.379
2/4/2020,19:30:00,12.6802,44.379
2/4/2020,20:00:00,12.6757,44.379
2/4/2020,20:30:00,12.6788,44.379
2/4/2020,21:00:00,12.6802,44.379
2/4/2020,21:30:00,12.6833,44.379
2/4/2020,22:00:00,12.6879,44.379
2/4/2020,22:30:00,12.6894,44.379
2/4/2020,23:00:00,12.6833,44.379
2/4/2020,23:30:00,12.6833,44.379
2/5/2020,00:00:00,12.6863,44.379
2/5/2020,00:30:00,12.6849,44.379
2/5/2020,01:00:00,12.6863,44.379
2/5/2020,01:30:00,12.6818,44.379
2/5/2020,02:00:00,12.6849,44.379
2/5/2020,02:30:00,12.6894,44.379
2/5/2020,03:00:00,12.6909,44.379
2/5/2020,03:30:00,12.6879,44.379
2/5/2020,04:00:00,12.6863,44.379
2/5/2020,04:30:00,12.6863,44.379
2/5/2020,05:00:00,12.6879,44.379
2/5/2020,05:30:00,12.6849,44.379
2/5/2020,06:00:00,12.6894,44.379
2/5/2020,06:30:00,12.6894,44.379
2/5/2020,07:00:00,12.6909,44.379
2/5/2020,07:30:00,12.6925,44.379
2/5/2020,08:00:00,12.694,44.379
2/5/2020,08:30:00,12.6925,44.379
2/5/2020,09:00:00,12.6909,44.379
2/5/2020,09:30:00,12.6909,44.379
2/5/2020,10:00:00,12.6879,44.379
2/5/2020,10:30:00,12.6863,44.379
2/5/2020,11:00:00,12.6879,44.379
2/5/2020,11:30:00,12.6894,44.379
2/5/2020,12:00:00,12.6863,44.379
2/5/2020,12:30:00,12.6802,44.379
2/5/2020,13:00:00,12.6802,44.379
2/5/2020,13:30:00,12.6788,44.379
2/5/2020,14:00:00,12.6757,44.379
2/5/2020,14:30:00,12.6757,44.379
2/5/2020,15:00:00,12.6741,44.379
2/5/2020,15:30:00,12.6741,44.379
2/5/2020,16:00:00,12.6757,44.379
2/5/2020,16:30:00,12.6757,44.379
2/5/2020,17:00:00,12.6741,44.379
2/5/2020,17:30:00,12.6727,44.379
2/5/2020,18:00:00,12.6802,44.379
2/5/2020,18:30:00,12.6788,44.379
2/5/2020,19:00:00,12.6818,44.379
2/5/2020,19:30:00,12.6833,44.379
2/5/2020,20:00:00,12.6833,44.379
2/5/2020,20:30:00,12.6894,44.379
2/5/2020,21:00:00,12.6925,44.379
2/5/2020,21:30:00,12.6909,44.379
2/5/2020,22:00:00,12.6909,44.379
2/5/2020,22:30:00,12.6925,44.379
2/5/2020,23:00:00,12.694,44.379
2/5/2020,23:30:00,12.694,44.379
2/6/2020,00:00:00,12.694,44.379
2/6/2020,00:30:00,12.6925,44.379
2/6/2020,01:00:00,12.6909,44.379
2/6/2020,01:30:00,12.6925,44.379
2/6/2020,02:00:00,12.694,44.379
2/6/2020,02:30:00,12.6925,44.379
2/6/2020,03:00:00,12.6925,44.379
2/6/2020,03:30:00,12.6909,44.379
2/6/2020,04:00:00,12.6894,44.379
2/6/2020,04:30:00,12.6909,44.379
2/6/2020,05:00:00,12.6909,44.379
2/6/2020,05:30:00,12.6894,44.379
2/6/2020,06:00:00,12.6909,44.379
2/6/2020,06:30:00,12.6909,44.379
2/6/2020,07:00:00,12.6925,44.379
2/6/2020,07:30:00,12.6925,44.379
2/6/2020,08:00:00,12.6956,44.379
2/6/2020,08:30:00,12.6956,44.379
2/6/2020,09:00:00,12.697,44.379
2/6/2020,09:30:00,12.6956,44.379
2/6/2020,10:00:00,12.694,44.379
2/6/2020,10:30:00,12.694,44.379
2/6/2020,11:00:00,12.694,44.379
2/6/2020,11:30:00,12.6894,44.379
2/6/2020,12:00:00,12.6879,44.379
2/6/2020,12:30:00,12.6772,44.379
2/6/2020,13:00:00,12.668,44.379
2/6/2020,13:30:00,12.668,44.379
2/6/2020,14:00:00,12.6619,44.379
2/6/2020,14:30:00,12.6605,44.379
2/6/2020,15:00:00,12.6543,44.379
2/6/2020,15:30:00,12.6573,44.379
2/6/2020,16:00:00,12.6558,44.379
2/6/2020,16:30:00,12.6543,44.379
2/6/2020,17:00:00,12.6558,44.379
2/6/2020,17:30:00,12.6589,44.379
2/6/2020,18:00:00,12.6573,44.379
2/6/2020,18:30:00,12.6619,44.379
2/6/2020,19:00:00,12.6635,44.379
2/6/2020,19:30:00,12.665,44.379
2/6/2020,20:00:00,12.668,44.379
2/6/2020,20:30:00,12.6711,44.379
2/6/2020,21:00:00,12.6788,44.379
2/6/2020,21:30:00,12.6757,44.379
2/6/2020,22:00:00,12.6757,44.379
2/6/2020,22:30:00,12.6788,44.379
2/6/2020,23:00:00,12.6818,44.379
2/6/2020,23:30:00,12.6788,44.379
2/7/2020,00:00:00,12.6802,44.379
2/7/2020,00:30:00,12.6802,44.379
2/7/2020,01:00:00,12.6788,44.379
2/7/2020,01:30:00,12.6788,44.379
2/7/2020,02:00:00,12.6788,44.379
2/7/2020,02:30:00,12.6788,44.379
2/7/2020,03:00:00,12.6772,44.379
2/7/2020,03:30:00,12.6772,44.379
2/7/2020,04:00:00,12.6788,44.379
2/7/2020,04:30:00,12.6788,44.379
2/7/2020,05:00:00,12.6788,44.379
2/7/2020,05:30:00,12.6757,44.379
2/7/2020,06:00:00,12.6772,44.379
2/7/2020,06:30:00,12.6757,44.379
2/7/2020,07:00:00,12.6757,44.379
2/7/2020,07:30:00,12.6772,44.379
2/7/2020,08:00:00,12.6802,44.379
2/7/2020,08:30:00,12.6818,44.379
2/7/2020,09:00:00,12.6849,44.379
2/7/2020,09:30:00,12.6818,44.379
2/7/2020,10:00:00,12.6833,44.379
2/7/2020,10:30:00,12.6802,44.379
2/7/2020,11:00:00,12.6788,44.379
2/7/2020,11:30:00,12.6741,44.379
2/7/2020,12:00:00,12.6696,44.379
2/7/2020,12:30:00,12.6635,44.379
2/7/2020,13:00:00,12.6605,44.379
2/7/2020,13:30:00,12.6528,44.379
2/7/2020,14:00:00,12.6451,44.379
2/7/2020,14:30:00,12.6406,44.379
2/7/2020,15:00:00,12.639,44.379
2/7/2020,15:30:00,12.6376,44.379
2/7/2020,16:00:00,12.6376,44.379
2/7/2020,16:30:00,12.636,44.379
2/7/2020,17:00:00,12.636,44.379
2/7/2020,17:30:00,12.6345,44.379
2/7/2020,18:00:00,12.6329,44.379
2/7/2020,18:30:00,12.6345,44.379
2/7/2020,19:00:00,12.636,44.379
2/7/2020,19:30:00,12.639,44.379
2/7/2020,20:00:00,12.636,44.379
2/7/2020,20:30:00,12.639,44.379
2/7/2020,21:00:00,12.6421,44.379
2/7/2020,21:30:00,12.636,44.379
2/7/2020,22:00:00,12.6345,44.379
2/7/2020,22:30:00,12.6376,44.379
2/7/2020,23:00:00,12.6345,44.379
2/7/2020,23:30:00,12.6315,44.379
2/8/2020,00:00:00,12.6283,44.379
2/8/2020,00:30:00,12.6263,44.195
2/8/2020,01:00:00,12.6238,44.379
2/8/2020,01:30:00,12.6155,44.195
2/8/2020,02:00:00,12.617,44.195
2/8/2020,02:30:00,12.6125,44.195
2/8/2020,03:00:00,12.6094,44.195
2/8/2020,03:30:00,12.6048,44.195
2/8/2020,04:00:00,12.6017,44.195
2/8/2020,04:30:00,12.6033,44.195
2/8/2020,05:00:00,12.6003,44.195
2/8/2020,05:30:00,12.6003,44.195
2/8/2020,06:00:00,12.5973,44.195
2/8/2020,06:30:00,12.5957,44.195
2/8/2020,07:00:00,12.5987,44.195
2/8/2020,07:30:00,12.5973,44.195
2/8/2020,08:00:00,12.5973,44.195
2/8/2020,08:30:00,12.5973,44.195
2/8/2020,09:00:00,12.5973,44.195
2/8/2020,09:30:00,12.5957,44.195
2/8/2020,10:00:00,12.5926,44.195
2/8/2020,10:30:00,12.5926,44.195
2/8/2020,11:00:00,12.5896,44.195
2/8/2020,11:30:00,12.5835,44.195
2/8/2020,12:00:00,12.5774,44.195
2/8/2020,12:30:00,12.5758,44.195
2/8/2020,13:00:00,12.5697,44.195
2/8/2020,13:30:00,12.5682,44.195
2/8/2020,14:00:00,12.5666,44.195
2/8/2020,14:30:00,12.5652,44.195
2/8/2020,15:00:00,12.5682,44.195
2/8/2020,15:30:00,12.5697,44.195
2/8/2020,16:00:00,12.5682,44.195
2/8/2020,16:30:00,12.5727,44.195
2/8/2020,17:00:00,12.5727,44.195
2/8/2020,17:30:00,12.5758,44.195
2/8/2020,18:00:00,12.588,44.195
2/8/2020,18:30:00,12.588,44.195
2/8/2020,19:00:00,12.588,44.195
2/8/2020,19:30:00,12.5896,44.195
2/8/2020,20:00:00,12.588,44.195
2/8/2020,20:30:00,12.5926,44.195
2/8/2020,21:00:00,12.5819,44.195
2/8/2020,21:30:00,12.5835,44.195
2/8/2020,22:00:00,12.5819,44.195
2/8/2020,22:30:00,12.5896,44.195
2/8/2020,23:00:00,12.588,44.195
2/8/2020,23:30:00,12.5926,44.195
2/9/2020,00:00:00,12.5942,44.195
2/9/2020,00:30:00,12.5957,44.195
2/9/2020,01:00:00,12.5957,44.195
2/9/2020,01:30:00,12.5957,44.195
2/9/2020,02:00:00,12.6017,44.195
2/9/2020,02:30:00,12.6017,44.195
2/9/2020,03:00:00,12.6003,44.195
2/9/2020,03:30:00,12.6033,44.195
2/9/2020,04:00:00,12.6125,44.195
2/9/2020,04:30:00,12.6109,44.195
2/9/2020,05:00:00,12.6155,44.195
2/9/2020,05:30:00,12.6186,44.195
2/9/2020,06:00:00,12.6186,44.195
2/9/2020,06:30:00,12.6186,44.195
2/9/2020,07:00:00,12.6231,44.195
2/9/2020,07:30:00,12.6263,44.195
2/9/2020,08:00:00,12.6338,44.195
2/9/2020,08:30:00,12.6354,44.195
2/9/2020,09:00:00,12.6368,44.195
2/9/2020,09:30:00,12.6368,44.195
2/9/2020,10:00:00,12.6384,44.195
2/9/2020,10:30:00,12.6415,44.195
2/9/2020,11:00:00,12.6399,44.195
2/9/2020,11:30:00,12.6338,44.195
2/9/2020,12:00:00,12.6277,44.195
2/9/2020,12:30:00,12.6293,44.195
2/9/2020,13:00:00,12.6293,44.195
2/9/2020,13:30:00,12.6231,44.195
2/9/2020,14:00:00,12.6155,44.195
2/9/2020,14:30:00,12.62,44.195
2/9/2020,15:00:00,12.6155,44.195
2/9/2020,15:30:00,12.617,44.195
2/9/2020,16:00:00,12.6186,44.195
2/9/2020,16:30:00,12.6139,44.195
2/9/2020,17:00:00,12.6155,44.195
2/9/2020,17:30:00,12.617,44.195
2/9/2020,18:00:00,12.617,44.195
2/9/2020,18:30:00,12.6186,44.195
2/9/2020,19:00:00,12.6231,44.195
2/9/2020,19:30:00,12.6231,44.195
2/9/2020,20:00:00,12.6216,44.195
2/9/2020,20:30:00,12.6216,44.195
2/9/2020,21:00:00,12.617,44.195
2/9/2020,21:30:00,12.6186,44.195
2/9/2020,22:00:00,12.6231,44.195
2/9/2020,22:30:00,12.6231,44.195
2/9/2020,23:00:00,12.6231,44.195
2/9/2020,23:30:00,12.6216,44.195
2/10/2020,00:00:00,12.6216,44.195
2/10/2020,00:30:00,12.6155,44.195
2/10/2020,01:00:00,12.6155,44.195
2/10/2020,01:30:00,12.617,44.195
2/10/2020,02:00:00,12.6139,44.195
2/10/2020,02:30:00,12.62,44.195
2/10/2020,03:00:00,12.617,44.195
2/10/2020,03:30:00,12.6139,44.195
2/10/2020,04:00:00,12.617,44.195
2/10/2020,04:30:00,12.6186,44.195
2/10/2020,05:00:00,12.62,44.195
2/10/2020,05:30:00,12.62,44.195
2/10/2020,06:00:00,12.62,44.195
2/10/2020,06:30:00,12.6216,44.195
2/10/2020,07:00:00,12.6216,44.195
2/10/2020,07:30:00,12.6263,44.195
2/10/2020,08:00:00,12.6263,44.195
2/10/2020,08:30:00,12.6293,44.195
2/10/2020,09:00:00,12.6338,44.195
2/10/2020,09:30:00,12.6354,44.195
2/10/2020,10:00:00,12.6338,44.195
2/10/2020,10:30:00,12.6324,44.195
2/10/2020,11:00:00,12.6293,44.195
2/10/2020,11:30:00,12.6277,44.195
2/10/2020,12:00:00,12.6216,44.195
2/10/2020,12:30:00,12.617,44.195
2/10/2020,13:00:00,12.6125,44.195
2/10/2020,13:30:00,12.6109,44.195
2/10/2020,14:00:00,12.6078,44.195
2/10/2020,14:30:00,12.6064,44.195
2/10/2020,15:00:00,12.6078,44.195
2/10/2020,15:30:00,12.6094,44.195
2/10/2020,16:00:00,12.6078,44.195
2/10/2020,16:30:00,12.6064,44.195
2/10/2020,17:00:00,12.6078,44.195
2/10/2020,17:30:00,12.6139,44.195
2/10/2020,18:00:00,12.617,44.195
2/10/2020,18:30:00,12.6139,44.195
2/10/2020,19:00:00,12.6155,44.195
2/10/2020,19:30:00,12.6186,44.195
2/10/2020,20:00:00,12.62,44.195
2/10/2020,20:30:00,12.6231,44.195
2/10/2020,21:00:00,12.6263,44.195
2/10/2020,21:30:00,12.6231,44.195
2/10/2020,22:00:00,12.6293,44.195
2/10/2020,22:30:00,12.6338,44.195
2/10/2020,23:00:00,12.6338,44.195
2/10/2020,23:30:00,12.6384,44.195
2/11/2020,00:00:00,12.6354,44.195
2/11/2020,00:30:00,12.6354,44.195
2/11/2020,01:00:00,12.6368,44.195
2/11/2020,01:30:00,12.6368,44.195
2/11/2020,02:00:00,12.6384,44.195
2/11/2020,02:30:00,12.6338,44.195
2/11/2020,03:00:00,12.6324,44.195
2/11/2020,03:30:00,12.6293,44.195
2/11/2020,04:00:00,12.6263,44.195
2/11/2020,04:30:00,12.6247,44.195
2/11/2020,05:00:00,12.6277,44.195
2/11/2020,05:30:00,12.6277,44.195
2/11/2020,06:00:00,12.6231,44.195
2/11/2020,06:30:00,12.6247,44.195
2/11/2020,07:00:00,12.6247,44.195
2/11/2020,07:30:00,12.6247,44.195
2/11/2020,08:00:00,12.6263,44.195
2/11/2020,08:30:00,12.6263,44.195
2/11/2020,09:00:00,12.6263,44.195
2/11/2020,09:30:00,12.6247,44.195
2/11/2020,10:00:00,12.6263,44.195
2/11/2020,10:30:00,12.6247,44.195
2/11/2020,11:00:00,12.6247,44.195
2/11/2020,11:30:00,12.6186,44.195
2/11/2020,12:00:00,12.6109,44.195
2/11/2020,12:30:00,12.6064,44.195
2/11/2020,13:00:00,12.5987,44.195
2/11/2020,13:30:00,12.5942,44.195
2/11/2020,14:00:00,12.588,44.195
2/11/2020,14:30:00,12.5858,44.013
2/11/2020,15:00:00,12.5819,44.195
2/11/2020,15:30:00,12.5804,44.195
2/11/2020,16:00:00,12.5758,44.195
2/11/2020,16:30:00,12.5774,44.195
2/11/2020,17:00:00,12.5774,44.195
