"Plot Title: MM5W"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10960659, SEN S/N: 10960659)","Temp, °F (LGR S/N: 10960659, SEN S/N: 10960659)","Abs Pres Barom., psi (LGR S/N: 20214178, SEN S/N: 20214178)","Sensor Depth, feet (LGR S/N: 10960659)","Coupler Detached (LGR S/N: 10960659)","Coupler Attached (LGR S/N: 10960659)","Host Connected (LGR S/N: 10960659)","Stopped (LGR S/N: 10960659)","End Of File (LGR S/N: 10960659)"
1,04/25/20 03:00:00 PM,12.7142,68.763,,,Logged,,,,
2,04/25/20 03:30:00 PM,12.7146,46.369,,,,,,,
3,04/25/20 04:00:00 PM,12.7049,44.195,,,,,,,
4,04/25/20 04:30:00 PM,12.7005,43.648,,,,,,,
5,04/25/20 05:00:00 PM,12.6956,43.466,,,,,,,
6,04/25/20 05:30:00 PM,12.6952,43.282,,,,,,,
7,04/25/20 06:00:00 PM,12.6937,43.282,,,,,,,
8,04/25/20 06:30:00 PM,12.6947,43.099,,,,,,,
9,04/25/20 07:00:00 PM,12.6933,43.099,,,,,,,
10,04/25/20 07:30:00 PM,12.6933,43.099,,,,,,,
11,04/25/20 08:00:00 PM,12.6918,43.099,,,,,,,
12,04/25/20 08:30:00 PM,12.6947,43.099,,,,,,,
13,04/25/20 09:00:00 PM,12.6992,43.099,,,,,,,
14,04/25/20 09:30:00 PM,12.7021,43.099,,,,,,,
15,04/25/20 10:00:00 PM,12.7097,43.099,,,,,,,
16,04/25/20 10:30:00 PM,12.7097,43.099,,,,,,,
17,04/25/20 11:00:00 PM,12.7081,43.099,,,,,,,
18,04/25/20 11:30:00 PM,12.7097,43.099,,,,,,,
19,04/26/20 12:00:00 AM,12.7126,43.099,,,,,,,
20,04/26/20 12:30:00 AM,12.7140,43.099,,,,,,,
21,04/26/20 01:00:00 AM,12.7126,43.099,,,,,,,
22,04/26/20 01:30:00 AM,12.7140,43.099,,,,,,,
23,04/26/20 02:00:00 AM,12.7140,43.099,,,,,,,
24,04/26/20 02:30:00 AM,12.7126,43.099,,,,,,,
25,04/26/20 03:00:00 AM,12.7126,43.099,,,,,,,
26,04/26/20 03:30:00 AM,12.7126,43.099,,,,,,,
27,04/26/20 04:00:00 AM,12.7111,43.099,,,,,,,
28,04/26/20 04:30:00 AM,12.7140,43.099,,,,,,,
29,04/26/20 05:00:00 AM,12.7140,43.099,,,,,,,
30,04/26/20 05:30:00 AM,12.7126,43.099,,,,,,,
31,04/26/20 06:00:00 AM,12.7140,43.099,,,,,,,
32,04/26/20 06:30:00 AM,12.7140,43.099,,,,,,,
33,04/26/20 07:00:00 AM,12.7185,43.099,,,,,,,
34,04/26/20 07:30:00 AM,12.7214,43.099,,,,,,,
35,04/26/20 08:00:00 AM,12.7230,43.099,,,,,,,
36,04/26/20 08:30:00 AM,12.7274,43.099,,,,,,,
37,04/26/20 09:00:00 AM,12.7274,43.099,,,,,,,
38,04/26/20 09:30:00 AM,12.7304,43.099,,,,,,,
39,04/26/20 10:00:00 AM,12.7318,43.099,,,,,,,
40,04/26/20 10:30:00 AM,12.7333,43.099,,,,,,,
41,04/26/20 11:00:00 AM,12.7318,43.099,,,,,,,
42,04/26/20 11:30:00 AM,12.7333,43.099,,,,,,,
43,04/26/20 12:00:00 PM,12.7318,43.099,,,,,,,
44,04/26/20 12:30:00 PM,12.7289,43.099,,,,,,,
45,04/26/20 01:00:00 PM,12.7245,43.099,,,,,,,
46,04/26/20 01:30:00 PM,12.7214,43.099,,,,,,,
47,04/26/20 02:00:00 PM,12.7245,43.099,,,,,,,
48,04/26/20 02:30:00 PM,12.7230,43.099,,,,,,,
49,04/26/20 03:00:00 PM,12.7245,43.099,,,,,,,
50,04/26/20 03:30:00 PM,12.7245,43.099,,,,,,,
51,04/26/20 04:00:00 PM,12.7259,43.099,,,,,,,
52,04/26/20 04:30:00 PM,12.7259,43.099,,,,,,,
53,04/26/20 05:00:00 PM,12.7259,43.099,,,,,,,
54,04/26/20 05:30:00 PM,12.7289,43.099,,,,,,,
55,04/26/20 06:00:00 PM,12.7318,43.099,,,,,,,
56,04/26/20 06:30:00 PM,12.7318,43.099,,,,,,,
57,04/26/20 07:00:00 PM,12.7349,43.099,,,,,,,
58,04/26/20 07:30:00 PM,12.7392,43.099,,,,,,,
59,04/26/20 08:00:00 PM,12.7378,43.099,,,,,,,
60,04/26/20 08:30:00 PM,12.7423,43.099,,,,,,,
61,04/26/20 09:00:00 PM,12.7497,43.099,,,,,,,
62,04/26/20 09:30:00 PM,12.7556,43.099,,,,,,,
63,04/26/20 10:00:00 PM,12.7616,43.099,,,,,,,
64,04/26/20 10:30:00 PM,12.7675,43.099,,,,,,,
65,04/26/20 11:00:00 PM,12.7675,43.099,,,,,,,
66,04/26/20 11:30:00 PM,12.7659,43.099,,,,,,,
67,04/27/20 12:00:00 AM,12.7645,43.099,,,,,,,
68,04/27/20 12:30:00 AM,12.7675,43.099,,,,,,,
69,04/27/20 01:00:00 AM,12.7675,43.099,,,,,,,
70,04/27/20 01:30:00 AM,12.7735,43.099,,,,,,,
71,04/27/20 02:00:00 AM,12.7735,43.099,,,,,,,
72,04/27/20 02:30:00 AM,12.7719,43.099,,,,,,,
73,04/27/20 03:00:00 AM,12.7709,43.282,,,,,,,
74,04/27/20 03:30:00 AM,12.7709,43.282,,,,,,,
75,04/27/20 04:00:00 AM,12.7723,43.282,,,,,,,
76,04/27/20 04:30:00 AM,12.7783,43.282,,,,,,,
77,04/27/20 05:00:00 AM,12.7723,43.282,,,,,,,
78,04/27/20 05:30:00 AM,12.7739,43.282,,,,,,,
79,04/27/20 06:00:00 AM,12.7768,43.282,,,,,,,
80,04/27/20 06:30:00 AM,12.7799,43.282,,,,,,,
81,04/27/20 07:00:00 AM,12.7902,43.282,,,,,,,
82,04/27/20 07:30:00 AM,12.7946,43.282,,,,,,,
83,04/27/20 08:00:00 AM,12.7991,43.282,,,,,,,
84,04/27/20 08:30:00 AM,12.8020,43.282,,,,,,,
85,04/27/20 09:00:00 AM,12.8035,43.282,,,,,,,
86,04/27/20 09:30:00 AM,12.8065,43.282,,,,,,,
87,04/27/20 10:00:00 AM,12.8065,43.282,,,,,,,
88,04/27/20 10:30:00 AM,12.8110,43.282,,,,,,,
89,04/27/20 11:00:00 AM,12.8154,43.282,,,,,,,
90,04/27/20 11:30:00 AM,12.8170,43.282,,,,,,,
91,04/27/20 12:00:00 PM,12.8154,43.282,,,,,,,
92,04/27/20 12:30:00 PM,12.8170,43.282,,,,,,,
93,04/27/20 01:00:00 PM,12.8170,43.282,,,,,,,
94,04/27/20 01:30:00 PM,12.8170,43.282,,,,,,,
95,04/27/20 02:00:00 PM,12.8170,43.282,,,,,,,
96,04/27/20 02:30:00 PM,12.8199,43.282,,,,,,,
97,04/27/20 03:00:00 PM,12.8213,43.282,,,,,,,
98,04/27/20 03:30:00 PM,12.8199,43.282,,,,,,,
99,04/27/20 04:00:00 PM,12.8213,43.282,,,,,,,
