Date,baro.pressure_psi,total.pressure_psi,temp.ref_F,water.level.above.sensor,ID
2020-04-25 08:30:00,12.4454,15.4487,43.831,6.928,MM4W
2020-04-25 09:00:00,12.4486,15.4162,40.696,6.845,MM4W
2020-04-25 09:30:00,12.4439,15.4014,40.509,6.822,MM4W
2020-04-25 10:00:00,12.4419,12.374,40.509,-0.157,MM4W
2020-04-25 10:30:00,12.4428,12.3743,63.282,-0.158,MM4W
2020-04-25 11:00:00,12.4466,12.3743,62.254,-0.167,MM4W
2020-04-25 11:30:00,12.4421,12.3767,63.111,-0.151,MM4W
2020-04-25 12:00:00,12.4396,12.3737,61.569,-0.152,MM4W
2020-04-25 12:30:00,12.4413,12.3727,60.712,-0.158,MM4W
2020-04-25 13:00:00,12.4347,12.4396,60.883,0.011,MM4W
2020-04-25 13:30:00,12.4334,12.4017,64.481,-0.073,MM4W
2020-04-25 14:00:00,12.4312,12.4009,67.221,-0.07,MM4W
2020-04-25 14:30:00,12.4231,12.6799,49.759,0.593,MM4W
2020-04-25 15:00:00,12.4177,12.6747,44.195,0.593,MM4W
2020-04-25 15:30:00,12.4181,12.6743,43.099,0.591,MM4W
2020-04-25 16:00:00,12.4145,12.6741,42.548,0.599,MM4W
2020-04-25 16:30:00,12.4106,12.6721,42.363,0.603,MM4W
2020-04-25 17:00:00,12.4088,12.6717,42.179,0.606,MM4W
2020-04-25 17:30:00,12.4096,12.6738,41.994,0.609,MM4W
2020-04-25 18:00:00,12.4077,12.6733,41.81,0.613,MM4W
2020-04-25 18:30:00,12.4074,12.6733,41.81,0.613,MM4W
2020-04-25 19:00:00,12.4083,12.6747,41.81,0.615,MM4W
2020-04-25 19:30:00,12.4057,12.6714,41.625,0.613,MM4W
2020-04-25 20:00:00,12.403,12.6699,41.625,0.616,MM4W
2020-04-25 20:30:00,12.4058,12.6741,41.625,0.619,MM4W
2020-04-25 21:00:00,12.4074,12.6785,41.625,0.625,MM4W
2020-04-25 21:30:00,12.4135,12.6827,41.625,0.621,MM4W
2020-04-25 22:00:00,12.4171,12.6882,41.625,0.625,MM4W
2020-04-25 22:30:00,12.4162,12.6882,41.625,0.627,MM4W
2020-04-25 23:00:00,12.4148,12.6869,41.625,0.628,MM4W
2020-04-25 23:30:00,12.4154,12.6878,41.439,0.628,MM4W
2020-04-26 00:00:00,12.4181,12.692,41.439,0.632,MM4W
2020-04-26 00:30:00,12.418,12.692,41.439,0.632,MM4W
2020-04-26 01:00:00,12.4145,12.6905,41.439,0.637,MM4W
2020-04-26 01:30:00,12.4168,12.6934,41.439,0.638,MM4W
2020-04-26 02:00:00,12.4123,12.6905,41.439,0.642,MM4W
2020-04-26 02:30:00,12.4122,12.692,41.439,0.645,MM4W
2020-04-26 03:00:00,12.4109,12.6905,41.439,0.645,MM4W
2020-04-26 03:30:00,12.4067,12.692,41.439,0.658,MM4W
2020-04-26 04:00:00,12.407,12.6905,41.439,0.654,MM4W
2020-04-26 04:30:00,12.4086,12.6934,41.439,0.657,MM4W
2020-04-26 05:00:00,12.4033,12.692,41.439,0.666,MM4W
2020-04-26 05:30:00,12.4036,12.6905,41.439,0.662,MM4W
2020-04-26 06:00:00,12.4044,12.6934,41.439,0.667,MM4W
2020-04-26 06:30:00,12.4054,12.6934,41.439,0.664,MM4W
2020-04-26 07:00:00,12.4074,12.6976,41.439,0.669,MM4W
2020-04-26 07:30:00,12.4106,12.6989,41.439,0.665,MM4W
2020-04-26 08:00:00,12.4126,12.7018,41.439,0.667,MM4W
2020-04-26 08:30:00,12.4151,12.7046,41.439,0.668,MM4W
2020-04-26 09:00:00,12.4125,12.7046,41.439,0.674,MM4W
2020-04-26 09:30:00,12.4147,12.706,41.439,0.672,MM4W
2020-04-26 10:00:00,12.4196,12.7102,41.439,0.67,MM4W
2020-04-26 10:30:00,12.4191,12.7102,41.439,0.671,MM4W
2020-04-26 11:00:00,12.4162,12.7102,41.439,0.678,MM4W
2020-04-26 11:30:00,12.4086,12.7117,41.439,0.699,MM4W
2020-04-26 12:00:00,12.4058,12.7102,41.439,0.702,MM4W
2020-04-26 12:30:00,12.4004,12.7075,41.439,0.708,MM4W
2020-04-26 13:00:00,12.4007,12.7046,41.439,0.701,MM4W
2020-04-26 13:30:00,12.3943,12.7031,41.439,0.712,MM4W
2020-04-26 14:00:00,12.3939,12.7031,41.439,0.713,MM4W
2020-04-26 14:30:00,12.3958,12.7031,41.439,0.709,MM4W
