"Plot Title: RCW1"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10766794, SEN S/N: 10766794)","Temp, °F (LGR S/N: 10766794, SEN S/N: 10766794)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 10766794)","Coupler Detached (LGR S/N: 10766794)","Coupler Attached (LGR S/N: 10766794)","Host Connected (LGR S/N: 10766794)","End Of File (LGR S/N: 10766794)"
1,07/06/21 11:00:00 AM,12.4598,49.050,,,Logged,,,
2,07/06/21 11:30:00 AM,12.4537,45.466,,,,,,
3,07/06/21 12:00:00 PM,12.4511,44.742,,,,,,
4,07/06/21 12:30:00 PM,12.4483,44.379,12.3594,0.205,,,,
5,07/06/21 01:00:00 PM,12.4445,44.195,12.3581,0.199,,,,
6,07/06/21 01:30:00 PM,12.4400,44.195,12.3574,0.191,,,,
7,07/06/21 02:00:00 PM,12.4400,44.195,12.3513,0.205,,,,
8,07/06/21 02:30:00 PM,12.4354,44.195,12.3481,0.201,,,,
9,07/06/21 03:00:00 PM,12.4323,44.195,12.3452,0.201,,,,
10,07/06/21 03:30:00 PM,12.4309,44.195,12.3466,0.194,,,,
11,07/06/21 04:00:00 PM,12.4309,44.195,12.3400,0.210,,,,
12,07/06/21 04:30:00 PM,12.4263,44.195,12.3391,0.201,,,,
13,07/06/21 05:00:00 PM,12.4263,44.195,12.3372,0.205,,,,
14,07/06/21 05:30:00 PM,12.4232,44.195,12.3359,0.201,,,,
15,07/06/21 06:00:00 PM,12.4218,44.195,12.3347,0.201,,,,
16,07/06/21 06:30:00 PM,12.4218,44.195,12.3343,0.202,,,,
17,07/06/21 07:00:00 PM,12.4248,44.195,12.3320,0.214,,,,
18,07/06/21 07:30:00 PM,12.4263,44.195,12.3324,0.216,,,,
19,07/06/21 08:00:00 PM,12.4263,44.195,12.3292,0.224,,,,
20,07/06/21 08:30:00 PM,12.4278,44.195,12.3292,0.228,,,,
